DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1675,Simvastatin,DDInter139,Auranofin,Moderate
DDInter1811,Tinidazole,DDInter139,Auranofin,Moderate
DDInter141,Avanafil,DDInter280,Canagliflozin,Moderate
DDInter393,Clarithromycin,DDInter141,Avanafil,Major
DDInter141,Avanafil,DDInter474,Dapagliflozin,Moderate
DDInter513,Dexamethasone,DDInter141,Avanafil,Moderate
DDInter141,Avanafil,DDInter636,Empagliflozin,Moderate
DDInter141,Avanafil,DDInter669,Ertugliflozin,Moderate
DDInter1093,Lorcaserin,DDInter141,Avanafil,Moderate
DDInter1389,Papaverine,DDInter141,Avanafil,Moderate
DDInter1881,Troglitazone,DDInter141,Avanafil,Moderate
DDInter380,Cimetidine,DDInter142,Avapritinib,Moderate
DDInter393,Clarithromycin,DDInter142,Avapritinib,Major
DDInter416,Clotrimazole,DDInter142,Avapritinib,Moderate
DDInter513,Dexamethasone,DDInter142,Avapritinib,Major
DDInter518,Dexfenfluramine,DDInter142,Avapritinib,Moderate
DDInter717,Fenfluramine,DDInter142,Avapritinib,Moderate
DDInter833,Glycerol phenylbutyrate,DDInter142,Avapritinib,Moderate
DDInter1201,Metreleptin,DDInter142,Avapritinib,Moderate
DDInter1209,Miconazole,DDInter142,Avapritinib,Moderate
DDInter1665,Sibutramine,DDInter142,Avapritinib,Moderate
DDInter1881,Troglitazone,DDInter142,Avapritinib,Moderate
DDInter393,Clarithromycin,DDInter143,Avatrombopag,Moderate
DDInter1300,Nitisinone,DDInter143,Avatrombopag,Moderate
DDInter147,Axitinib,DDInter58,Aluminum hydroxide,Minor
DDInter147,Axitinib,DDInter271,Calcium carbonate,Minor
DDInter380,Cimetidine,DDInter147,Axitinib,Minor
DDInter393,Clarithromycin,DDInter147,Axitinib,Major
DDInter416,Clotrimazole,DDInter147,Axitinib,Moderate
DDInter513,Dexamethasone,DDInter147,Axitinib,Major
DDInter519,Dexlansoprazole,DDInter147,Axitinib,Minor
DDInter676,Esomeprazole,DDInter147,Axitinib,Minor
DDInter1022,Lansoprazole,DDInter147,Axitinib,Minor
DDInter147,Axitinib,DDInter1112,Magaldrate,Minor
DDInter147,Axitinib,DDInter1113,Magnesium carbonate,Minor
DDInter147,Axitinib,DDInter1118,Magnesium hydroxide,Minor
DDInter1119,Magnesium oxide,DDInter147,Axitinib,Minor
DDInter1209,Miconazole,DDInter147,Axitinib,Moderate
DDInter1263,Naltrexone,DDInter147,Axitinib,Moderate
DDInter1309,Nizatidine,DDInter147,Axitinib,Minor
DDInter1340,Omeprazole,DDInter147,Axitinib,Minor
DDInter1388,Pantoprazole,DDInter147,Axitinib,Minor
DDInter1569,Ranitidine (bismuth citrate),DDInter147,Axitinib,Minor
DDInter1881,Troglitazone,DDInter147,Axitinib,Moderate
DDInter16,Acetohexamide,DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter280,Canagliflozin,Moderate
DDInter364,Chlorpropamide,DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter393,Clarithromycin,Moderate
DDInter1312,Norethisterone,DDInter636,Empagliflozin,Moderate
DDInter1312,Norethisterone,DDInter669,Ertugliflozin,Moderate
DDInter825,Glimepiride,DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter826,Glipizide,Moderate
DDInter1312,Norethisterone,DDInter831,Glyburide,Moderate
DDInter1312,Norethisterone,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter934,Insulin human,DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter929,Insulin aspart (aspart),Moderate
DDInter932,Insulin glargine,DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter933,Insulin glulisine,Moderate
DDInter936,Insulin human (isophane),DDInter1312,Norethisterone,Moderate
DDInter940,Insulin lispro,DDInter1312,Norethisterone,Moderate
DDInter941,Insulin lispro (protamine),DDInter1312,Norethisterone,Moderate
DDInter937,Insulin human (regular),DDInter1312,Norethisterone,Moderate
DDInter938,Insulin human (zinc extended),DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter1069,Linaclotide,Moderate
DDInter1312,Norethisterone,DDInter1077,Liraglutide,Moderate
DDInter1312,Norethisterone,DDInter1209,Miconazole,Moderate
DDInter1217,Miglitol,DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter1472,Pioglitazone,Minor
DDInter1312,Norethisterone,DDInter1581,Repaglinide,Moderate
DDInter1621,Rosiglitazone,DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter1646,Saxagliptin,Moderate
DDInter1312,Norethisterone,DDInter1826,Tolazamide,Moderate
DDInter1312,Norethisterone,DDInter1828,Tolbutamide,Moderate
DDInter1881,Troglitazone,DDInter1312,Norethisterone,Moderate
DDInter150,Azathioprine,DDInter164,Balsalazide,Moderate
DDInter150,Azathioprine,DDInter1334,Olsalazine,Moderate
DDInter1725,Sulfasalazine,DDInter150,Azathioprine,Moderate
DDInter150,Azathioprine,DDInter1963,Zinc acetate,Minor
DDInter150,Azathioprine,DDInter1965,Zinc gluconate,Minor
DDInter150,Azathioprine,DDInter1966,Zinc sulfate,Minor
DDInter393,Clarithromycin,DDInter767,Fluticasone (nasal),Major
DDInter380,Cimetidine,DDInter155,Azelastine (ophthalmic),Minor
DDInter195,Betamethasone,DDInter156,Azilsartan medoxomil,Moderate
DDInter246,Budesonide,DDInter156,Azilsartan medoxomil,Moderate
DDInter156,Azilsartan medoxomil,DDInter280,Canagliflozin,Moderate
DDInter474,Dapagliflozin,DDInter156,Azilsartan medoxomil,Moderate
DDInter513,Dexamethasone,DDInter156,Azilsartan medoxomil,Moderate
DDInter601,Dronabinol,DDInter156,Azilsartan medoxomil,Moderate
DDInter156,Azilsartan medoxomil,DDInter636,Empagliflozin,Moderate
DDInter156,Azilsartan medoxomil,DDInter669,Ertugliflozin,Moderate
DDInter706,Exenatide,DDInter156,Azilsartan medoxomil,Moderate
DDInter934,Insulin human,DDInter156,Azilsartan medoxomil,Moderate
DDInter929,Insulin aspart (aspart),DDInter156,Azilsartan medoxomil,Moderate
DDInter928,Insulin aspart (aspart protamine),DDInter156,Azilsartan medoxomil,Moderate
DDInter156,Azilsartan medoxomil,DDInter930,Insulin degludec,Moderate
DDInter931,Insulin detemir,DDInter156,Azilsartan medoxomil,Moderate
DDInter932,Insulin glargine,DDInter156,Azilsartan medoxomil,Moderate
DDInter933,Insulin glulisine,DDInter156,Azilsartan medoxomil,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter156,Azilsartan medoxomil,Moderate
DDInter936,Insulin human (isophane),DDInter156,Azilsartan medoxomil,Moderate
DDInter940,Insulin lispro,DDInter156,Azilsartan medoxomil,Moderate
DDInter941,Insulin lispro (protamine),DDInter156,Azilsartan medoxomil,Moderate
DDInter937,Insulin human (regular),DDInter156,Azilsartan medoxomil,Moderate
DDInter939,Insulin human (zinc),DDInter156,Azilsartan medoxomil,Moderate
DDInter938,Insulin human (zinc extended),DDInter156,Azilsartan medoxomil,Moderate
DDInter1245,Morphine (liposomal),DDInter156,Azilsartan medoxomil,Moderate
DDInter1253,Nabilone,DDInter156,Azilsartan medoxomil,Moderate
DDInter156,Azilsartan medoxomil,DDInter1344,Opium,Moderate
DDInter156,Azilsartan medoxomil,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter156,Azilsartan medoxomil,DDInter1496,Potassium bicarbonate,Major
DDInter1497,Potassium chloride,DDInter156,Azilsartan medoxomil,Major
DDInter156,Azilsartan medoxomil,DDInter1498,Potassium citrate,Major
DDInter156,Azilsartan medoxomil,DDInter1499,Potassium gluconate,Major
DDInter1513,Prednisolone,DDInter156,Azilsartan medoxomil,Moderate
DDInter1515,Prednisone,DDInter156,Azilsartan medoxomil,Moderate
DDInter157,Azithromycin,DDInter58,Aluminum hydroxide,Moderate
DDInter157,Azithromycin,DDInter164,Balsalazide,Moderate
DDInter157,Azithromycin,DDInter212,Bisacodyl,Moderate
DDInter157,Azithromycin,DDInter307,Castor oil,Moderate
DDInter157,Azithromycin,DDInter385,Cisapride,Major
DDInter157,Azithromycin,DDInter393,Clarithromycin,Moderate
DDInter157,Azithromycin,DDInter581,Dolasetron,Major
DDInter157,Azithromycin,DDInter832,Glycerin,Moderate
DDInter157,Azithromycin,DDInter840,Granisetron,Moderate
DDInter157,Azithromycin,DDInter1016,Lactitol,Moderate
DDInter157,Azithromycin,DDInter1018,Lactulose,Moderate
DDInter157,Azithromycin,DDInter1055,Levofloxacin,Moderate
DDInter157,Azithromycin,DDInter1112,Magaldrate,Moderate
DDInter157,Azithromycin,DDInter1113,Magnesium carbonate,Moderate
DDInter157,Azithromycin,DDInter1115,Magnesium citrate,Moderate
DDInter157,Azithromycin,DDInter1118,Magnesium hydroxide,Moderate
DDInter157,Azithromycin,DDInter1202,Metronidazole,Minor
DDInter157,Azithromycin,DDInter1223,Mineral oil,Moderate
DDInter157,Azithromycin,DDInter1258,Naldemedine,Moderate
DDInter157,Azithromycin,DDInter1261,Naloxegol,Minor
DDInter157,Azithromycin,DDInter1263,Naltrexone,Moderate
DDInter157,Azithromycin,DDInter1342,Ondansetron,Moderate
DDInter157,Azithromycin,DDInter1382,Palonosetron,Moderate
DDInter157,Azithromycin,DDInter1389,Papaverine,Major
DDInter157,Azithromycin,DDInter1443,Phenolphthalein,Moderate
DDInter157,Azithromycin,DDInter1488,Polyethylene glycol (3350),Moderate
DDInter157,Azithromycin,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter157,Azithromycin,DDInter1675,Simvastatin,Moderate
DDInter1263,Naltrexone,DDInter1438,Phenazopyridine,Moderate
DDInter547,Diethylpropion,DDInter1186,Methylene blue,Major
DDInter650,Ephedrine,DDInter1186,Methylene blue,Major
DDInter717,Fenfluramine,DDInter1186,Methylene blue,Major
DDInter1126,Mazindol,DDInter1186,Methylene blue,Major
DDInter1342,Ondansetron,DDInter1186,Methylene blue,Major
DDInter1186,Methylene blue,DDInter1344,Opium,Major
DDInter1447,Phentermine,DDInter1186,Methylene blue,Major
DDInter1725,Sulfasalazine,DDInter1169,Methenamine,Major
DDInter184,Benzocaine (topical),DDInter1197,Metoclopramide,Moderate
DDInter161,Bacitracin,DDInter164,Balsalazide,Moderate
DDInter161,Bacitracin,DDInter706,Exenatide,Moderate
DDInter161,Bacitracin,DDInter1004,Kanamycin,Major
DDInter161,Bacitracin,DDInter1277,Neomycin,Major
DDInter161,Bacitracin,DDInter1334,Olsalazine,Moderate
DDInter161,Bacitracin,DDInter1713,Streptomycin,Major
DDInter161,Bacitracin,DDInter1725,Sulfasalazine,Moderate
DDInter1916,Vancomycin,DDInter161,Bacitracin,Moderate
DDInter67,Amikacin (liposome),DDInter1278,Neomycin (topical),Moderate
DDInter1278,Neomycin (topical),DDInter135,Atracurium,Moderate
DDInter386,Cisatracurium,DDInter1278,Neomycin (topical),Moderate
DDInter1278,Neomycin (topical),DDInter590,Doxacurium,Moderate
DDInter815,Gentamicin,DDInter1278,Neomycin (topical),Moderate
DDInter1278,Neomycin (topical),DDInter1004,Kanamycin,Moderate
DDInter1278,Neomycin (topical),DDInter1198,Metocurine,Moderate
DDInter1278,Neomycin (topical),DDInter1235,Mivacurium,Moderate
DDInter1283,Netilmicin,DDInter1278,Neomycin (topical),Moderate
DDInter1278,Neomycin (topical),DDInter1385,Pancuronium,Moderate
DDInter1278,Neomycin (topical),DDInter1473,Pipecuronium,Moderate
DDInter1278,Neomycin (topical),DDInter1482,Plazomicin,Moderate
DDInter1278,Neomycin (topical),DDInter1571,Rapacuronium,Moderate
DDInter1612,Rocuronium,DDInter1278,Neomycin (topical),Moderate
DDInter1278,Neomycin (topical),DDInter1713,Streptomycin,Moderate
DDInter1716,Succinylcholine,DDInter1278,Neomycin (topical),Moderate
DDInter1822,Tobramycin,DDInter1278,Neomycin (topical),Moderate
DDInter1278,Neomycin (topical),DDInter1890,Tubocurarine,Moderate
DDInter1278,Neomycin (topical),DDInter1922,Vecuronium,Moderate
DDInter162,Baclofen,DDInter601,Dronabinol,Moderate
DDInter162,Baclofen,DDInter1197,Metoclopramide,Moderate
DDInter162,Baclofen,DDInter1245,Morphine (liposomal),Major
DDInter162,Baclofen,DDInter1253,Nabilone,Moderate
DDInter162,Baclofen,DDInter1344,Opium,Moderate
DDInter162,Baclofen,DDInter1665,Sibutramine,Moderate
DDInter58,Aluminum hydroxide,DDInter163,Baloxavir marboxil,Moderate
DDInter138,Attapulgite,DDInter163,Baloxavir marboxil,Moderate
DDInter270,Calcium acetate,DDInter163,Baloxavir marboxil,Moderate
DDInter271,Calcium carbonate,DDInter163,Baloxavir marboxil,Moderate
DDInter273,Calcium citrate,DDInter163,Baloxavir marboxil,Moderate
DDInter274,Calcium glubionate anhydrous,DDInter163,Baloxavir marboxil,Moderate
DDInter276,Calcium gluconate,DDInter163,Baloxavir marboxil,Moderate
DDInter278,Calcium lactate,DDInter163,Baloxavir marboxil,Moderate
DDInter279,Calcium Phosphate,DDInter163,Baloxavir marboxil,Moderate
DDInter975,Iron,DDInter163,Baloxavir marboxil,Moderate
DDInter1005,Kaolin,DDInter163,Baloxavir marboxil,Moderate
DDInter1112,Magaldrate,DDInter163,Baloxavir marboxil,Moderate
DDInter1113,Magnesium carbonate,DDInter163,Baloxavir marboxil,Moderate
DDInter1114,Magnesium chloride,DDInter163,Baloxavir marboxil,Moderate
DDInter1115,Magnesium citrate,DDInter163,Baloxavir marboxil,Moderate
DDInter1116,Magnesium gluconate,DDInter163,Baloxavir marboxil,Moderate
DDInter1118,Magnesium hydroxide,DDInter163,Baloxavir marboxil,Moderate
DDInter1119,Magnesium oxide,DDInter163,Baloxavir marboxil,Moderate
DDInter1120,Magnesium sulfate,DDInter163,Baloxavir marboxil,Moderate
DDInter1717,Sucralfate,DDInter163,Baloxavir marboxil,Moderate
DDInter163,Baloxavir marboxil,DDInter1963,Zinc acetate,Moderate
DDInter1965,Zinc gluconate,DDInter163,Baloxavir marboxil,Moderate
DDInter1966,Zinc sulfate,DDInter163,Baloxavir marboxil,Moderate
DDInter16,Acetohexamide,DDInter164,Balsalazide,Moderate
DDInter67,Amikacin (liposome),DDInter164,Balsalazide,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter164,Balsalazide,Moderate
DDInter88,Amphotericin B (liposomal),DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter98,Anisindione,Moderate
DDInter164,Balsalazide,DDInter159,Bacampicillin,Moderate
DDInter164,Balsalazide,DDInter868,Human botulinum neurotoxin A/B immune globulin,Major
DDInter241,Bromfenac,DDInter164,Balsalazide,Moderate
DDInter288,Capreomycin,DDInter164,Balsalazide,Moderate
DDInter295,Carbenicillin,DDInter164,Balsalazide,Moderate
DDInter309,Cefaclor,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter310,Cefadroxil,Moderate
DDInter315,Cefdinir,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter326,Cefpodoxime,Moderate
DDInter164,Balsalazide,DDInter327,Cefprozil,Moderate
DDInter164,Balsalazide,DDInter331,Ceftibuten,Moderate
DDInter164,Balsalazide,DDInter335,Cefuroxime,Moderate
DDInter339,Cephalexin,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter328,Cefradine,Moderate
DDInter351,Chloramphenicol,DDInter164,Balsalazide,Moderate
DDInter364,Chlorpropamide,DDInter164,Balsalazide,Moderate
DDInter378,Cidofovir,DDInter164,Balsalazide,Major
DDInter383,Cinoxacin,DDInter164,Balsalazide,Moderate
DDInter384,Ciprofloxacin,DDInter164,Balsalazide,Moderate
DDInter387,Cisplatin,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter393,Clarithromycin,Moderate
DDInter394,Clavulanic acid,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter398,Clindamycin,Moderate
DDInter405,Clofarabine,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter418,Cloxacillin,Moderate
DDInter164,Balsalazide,DDInter434,Colistimethate,Moderate
DDInter458,Cyclosporine,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter870,Human cytomegalovirus immune globulin,Major
DDInter164,Balsalazide,DDInter488,Deferasirox,Major
DDInter164,Balsalazide,DDInter495,Delafloxacin,Moderate
DDInter498,Demeclocycline,DDInter164,Balsalazide,Moderate
DDInter533,Diatrizoate,DDInter164,Balsalazide,Major
DDInter537,Diclofenac,DDInter164,Balsalazide,Moderate
DDInter541,Dicloxacillin,DDInter164,Balsalazide,Moderate
DDInter542,Dicoumarol,DDInter164,Balsalazide,Moderate
DDInter551,Diflunisal,DDInter164,Balsalazide,Moderate
DDInter644,Enoxacin,DDInter164,Balsalazide,Moderate
DDInter647,Entecavir,DDInter164,Balsalazide,Moderate
DDInter670,Erythromycin,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter698,Etidronic acid,Moderate
DDInter699,Etodolac,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter706,Exenatide,Moderate
DDInter721,Fenoprofen,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter744,Flucytosine,Moderate
DDInter763,Flurbiprofen,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter809,Gatifloxacin,Moderate
DDInter815,Gentamicin,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter821,Givosiran,Moderate
DDInter825,Glimepiride,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter826,Glipizide,Moderate
DDInter164,Balsalazide,DDInter831,Glyburide,Moderate
DDInter842,Grepafloxacin,DDInter164,Balsalazide,Moderate
DDInter897,Ibandronate,DDInter164,Balsalazide,Moderate
DDInter872,Human immunoglobulin G (intravenous and subcutaneous),DDInter164,Balsalazide,Major
DDInter921,Indomethacin,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter926,Inotersen,Major
DDInter164,Balsalazide,DDInter952,Iobenguane (I-131),Moderate
DDInter164,Balsalazide,DDInter957,Iodipamide,Major
DDInter164,Balsalazide,DDInter958,Iodixanol,Major
DDInter164,Balsalazide,DDInter960,Iohexol,Major
DDInter164,Balsalazide,DDInter961,Iopamidol,Major
DDInter164,Balsalazide,DDInter964,Iopromide,Major
DDInter164,Balsalazide,DDInter965,Iothalamic acid,Major
DDInter164,Balsalazide,DDInter966,Ioversol,Major
DDInter164,Balsalazide,DDInter967,Ioxilan,Major
DDInter164,Balsalazide,DDInter1004,Kanamycin,Moderate
DDInter1009,Ketoprofen,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1055,Levofloxacin,Moderate
DDInter164,Balsalazide,DDInter1071,Lincomycin,Moderate
DDInter164,Balsalazide,DDInter1081,Lithium carbonate,Moderate
DDInter1084,Lomefloxacin,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1108,Lutetium Lu 177 dotatate,Moderate
DDInter1135,Meclofenamic acid,DDInter164,Balsalazide,Moderate
DDInter1139,Mefenamic acid,DDInter164,Balsalazide,Moderate
DDInter1143,Meloxicam,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1156,Mercaptopurine,Moderate
DDInter1174,Methotrexate,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1179,Methoxyflurane,Moderate
DDInter164,Balsalazide,DDInter1224,Minocycline,Moderate
DDInter164,Balsalazide,DDInter1246,Moxetumomab Pasudotox,Moderate
DDInter1247,Moxifloxacin,DDInter164,Balsalazide,Moderate
DDInter1254,Nabumetone,DDInter164,Balsalazide,Moderate
DDInter1259,Nalidixic acid,DDInter164,Balsalazide,Moderate
DDInter1266,Naproxen,DDInter164,Balsalazide,Moderate
DDInter1269,Nateglinide,DDInter164,Balsalazide,Moderate
DDInter1277,Neomycin,DDInter164,Balsalazide,Moderate
DDInter1283,Netilmicin,DDInter164,Balsalazide,Moderate
DDInter1303,Nitrofurantoin,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1313,Norfloxacin,Moderate
DDInter164,Balsalazide,DDInter1325,Ofloxacin,Moderate
DDInter1355,Oxaliplatin,DDInter164,Balsalazide,Moderate
DDInter1358,Oxaprozin,DDInter164,Balsalazide,Moderate
DDInter1374,Oxytetracycline,DDInter164,Balsalazide,Moderate
DDInter1383,Pamidronic acid,DDInter164,Balsalazide,Moderate
DDInter1414,Pemetrexed,DDInter164,Balsalazide,Moderate
DDInter1445,Phenoxymethylpenicillin,DDInter164,Balsalazide,Moderate
DDInter1420,Pentamidine,DDInter164,Balsalazide,Moderate
DDInter1451,Phenylbutazone,DDInter164,Balsalazide,Moderate
DDInter1478,Piroxicam,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1482,Plazomicin,Moderate
DDInter1489,Polymyxin B,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1578,Remdesivir,Moderate
DDInter1581,Repaglinide,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter877,Human Rho(D) immune globulin,Major
DDInter1613,Rofecoxib,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1637,Salsalate,Moderate
DDInter1678,Sirolimus,DDInter164,Balsalazide,Major
DDInter164,Balsalazide,DDInter1705,Sparfloxacin,Moderate
DDInter164,Balsalazide,DDInter1713,Streptomycin,Moderate
DDInter1721,Sulfadiazine,DDInter164,Balsalazide,Moderate
DDInter1723,Sulfamethizole,DDInter164,Balsalazide,Moderate
DDInter164,Balsalazide,DDInter1724,Sulfamethoxazole,Moderate
DDInter1727,Sulfisoxazole,DDInter164,Balsalazide,Moderate
DDInter1729,Sulindac,DDInter164,Balsalazide,Moderate
DDInter1735,Tacrolimus,DDInter164,Balsalazide,Major
DDInter164,Balsalazide,DDInter1756,Telavancin,Moderate
DDInter164,Balsalazide,DDInter1757,Telbivudine,Moderate
